,0
3478,"{'label': 'NEU', 'score': 0.9448694586753845}"
3479,"{'label': 'NEU', 'score': 0.8224580883979797}"
3480,"{'label': 'NEU', 'score': 0.949312686920166}"
3481,"{'label': 'NEU', 'score': 0.9469560384750366}"
3482,"{'label': 'NEG', 'score': 0.6206309199333191}"
3483,"{'label': 'NEU', 'score': 0.8224580883979797}"
3484,"{'label': 'NEU', 'score': 0.949312686920166}"
3485,"{'label': 'NEU', 'score': 0.9469560384750366}"
3486,"{'label': 'NEG', 'score': 0.6206309199333191}"
3487,"{'label': 'NEU', 'score': 0.9448694586753845}"
3488,"{'label': 'NEU', 'score': 0.928809404373169}"
3489,"{'label': 'POS', 'score': 0.91531902551651}"
3490,"{'label': 'NEU', 'score': 0.864391565322876}"
3491,"{'label': 'NEU', 'score': 0.9046536087989807}"
3492,"{'label': 'NEU', 'score': 0.9237201809883118}"
3493,"{'label': 'NEU', 'score': 0.9684295058250427}"
3494,"{'label': 'NEU', 'score': 0.9237201809883118}"
3495,"{'label': 'NEU', 'score': 0.9684295058250427}"
3496,"{'label': 'NEU', 'score': 0.9780332446098328}"
3497,"{'label': 'POS', 'score': 0.8741223812103271}"
3498,"{'label': 'NEU', 'score': 0.9589537382125854}"
3499,"{'label': 'NEU', 'score': 0.9320622682571411}"
3500,"{'label': 'NEU', 'score': 0.9237201809883118}"
3501,"{'label': 'NEU', 'score': 0.9684295058250427}"
3502,"{'label': 'NEU', 'score': 0.9780332446098328}"
3503,"{'label': 'POS', 'score': 0.8741223812103271}"
3504,"{'label': 'NEU', 'score': 0.9589537382125854}"
3505,"{'label': 'NEU', 'score': 0.9320622682571411}"
3506,"{'label': 'NEU', 'score': 0.9237201809883118}"
3507,"{'label': 'NEU', 'score': 0.9684295058250427}"
3508,"{'label': 'NEU', 'score': 0.9780332446098328}"
3509,"{'label': 'POS', 'score': 0.8741223812103271}"
3510,"{'label': 'NEU', 'score': 0.9589537382125854}"
3511,"{'label': 'NEU', 'score': 0.9320622682571411}"
3512,"{'label': 'NEU', 'score': 0.9780332446098328}"
3513,"{'label': 'POS', 'score': 0.8741223812103271}"
3514,"{'label': 'NEU', 'score': 0.9589537382125854}"
3515,"{'label': 'NEU', 'score': 0.9320622682571411}"
3516,"{'label': 'NEU', 'score': 0.9237201809883118}"
3517,"{'label': 'NEU', 'score': 0.9684295058250427}"
3518,"{'label': 'NEU', 'score': 0.644997239112854}"
3519,"{'label': 'POS', 'score': 0.836002767086029}"
3520,"{'label': 'NEU', 'score': 0.7651565074920654}"
3521,"{'label': 'POS', 'score': 0.6005081534385681}"
3522,"{'label': 'NEU', 'score': 0.9547922611236572}"
3523,"{'label': 'NEU', 'score': 0.525732159614563}"
3524,"{'label': 'NEU', 'score': 0.8884738683700562}"
3525,"{'label': 'NEU', 'score': 0.7033254504203796}"
3526,"{'label': 'NEU', 'score': 0.8396847248077393}"
3527,"{'label': 'NEU', 'score': 0.7382107973098755}"
3528,"{'label': 'NEG', 'score': 0.9097015261650085}"
3529,"{'label': 'POS', 'score': 0.9035724997520447}"
3530,"{'label': 'NEU', 'score': 0.947052001953125}"
3531,"{'label': 'NEU', 'score': 0.9247764945030212}"
3532,"{'label': 'NEU', 'score': 0.9237247705459595}"
3533,"{'label': 'POS', 'score': 0.7876442074775696}"
3534,"{'label': 'NEU', 'score': 0.6173502206802368}"
3535,"{'label': 'NEU', 'score': 0.5742902159690857}"
3536,"{'label': 'NEU', 'score': 0.9620944261550903}"
3537,"{'label': 'NEU', 'score': 0.947019100189209}"
3538,"{'label': 'NEG', 'score': 0.9761539101600647}"
3539,"{'label': 'NEU', 'score': 0.9454436898231506}"
3540,"{'label': 'NEG', 'score': 0.9773752093315125}"
3541,"{'label': 'NEU', 'score': 0.9631001353263855}"
3542,"{'label': 'NEU', 'score': 0.9485722780227661}"
3543,"{'label': 'NEU', 'score': 0.854211688041687}"
3544,"{'label': 'POS', 'score': 0.8189902901649475}"
3545,"{'label': 'NEU', 'score': 0.8218943476676941}"
3546,"{'label': 'POS', 'score': 0.9625403881072998}"
3547,"{'label': 'NEU', 'score': 0.765428364276886}"
3548,"{'label': 'POS', 'score': 0.5543051362037659}"
3549,"{'label': 'NEU', 'score': 0.9524111747741699}"
3550,"{'label': 'NEU', 'score': 0.862928032875061}"
3551,"{'label': 'NEU', 'score': 0.9229089021682739}"
3552,"{'label': 'NEU', 'score': 0.9229089021682739}"
3553,"{'label': 'NEU', 'score': 0.9229089021682739}"
3554,"{'label': 'NEU', 'score': 0.9229089021682739}"
3555,"{'label': 'NEU', 'score': 0.9229089021682739}"
3556,"{'label': 'NEU', 'score': 0.7537176609039307}"
3557,"{'label': 'NEG', 'score': 0.9716858863830566}"
3558,"{'label': 'NEU', 'score': 0.9307467341423035}"
3559,"{'label': 'NEU', 'score': 0.6612508296966553}"
3560,"{'label': 'POS', 'score': 0.9655801653862}"
3561,"{'label': 'NEU', 'score': 0.5592694878578186}"
3562,"{'label': 'NEG', 'score': 0.52340167760849}"
3563,"{'label': 'POS', 'score': 0.9842007756233215}"
3564,"{'label': 'NEU', 'score': 0.6904172897338867}"
3565,"{'label': 'NEU', 'score': 0.9738277792930603}"
3566,"{'label': 'NEU', 'score': 0.9717278480529785}"
3567,"{'label': 'NEU', 'score': 0.9738277792930603}"
3568,"{'label': 'NEU', 'score': 0.9717278480529785}"
3569,"{'label': 'NEU', 'score': 0.8823651075363159}"
3570,"{'label': 'NEU', 'score': 0.9738277792930603}"
3571,"{'label': 'NEU', 'score': 0.9717278480529785}"
3572,"{'label': 'NEU', 'score': 0.8823651075363159}"
3573,"{'label': 'NEU', 'score': 0.9738277792930603}"
3574,"{'label': 'NEU', 'score': 0.9717278480529785}"
3575,"{'label': 'NEU', 'score': 0.8823651075363159}"
3576,"{'label': 'NEU', 'score': 0.8823651075363159}"
3577,"{'label': 'NEU', 'score': 0.9738277792930603}"
3578,"{'label': 'NEU', 'score': 0.9717278480529785}"
3579,"{'label': 'NEU', 'score': 0.9447793364524841}"
3580,"{'label': 'NEU', 'score': 0.6433040499687195}"
3581,"{'label': 'POS', 'score': 0.98723304271698}"
3582,"{'label': 'NEU', 'score': 0.8765314221382141}"
3583,"{'label': 'POS', 'score': 0.956301748752594}"
3584,"{'label': 'NEG', 'score': 0.9643694162368774}"
3585,"{'label': 'POS', 'score': 0.7432953715324402}"
3586,"{'label': 'NEU', 'score': 0.9567739963531494}"
3587,"{'label': 'NEU', 'score': 0.9577865600585938}"
3588,"{'label': 'NEU', 'score': 0.8404409885406494}"
3589,"{'label': 'NEU', 'score': 0.9363771677017212}"
3590,"{'label': 'NEU', 'score': 0.9238595962524414}"
3591,"{'label': 'NEU', 'score': 0.9245333075523376}"
3592,"{'label': 'NEU', 'score': 0.9363771677017212}"
3593,"{'label': 'NEU', 'score': 0.9238595962524414}"
3594,"{'label': 'NEU', 'score': 0.9245333075523376}"
3595,"{'label': 'NEU', 'score': 0.7766621112823486}"
3596,"{'label': 'NEU', 'score': 0.8737005591392517}"
3597,"{'label': 'POS', 'score': 0.6768279075622559}"
3598,"{'label': 'NEU', 'score': 0.9270284175872803}"
3599,"{'label': 'NEU', 'score': 0.9363771677017212}"
3600,"{'label': 'NEU', 'score': 0.9238595962524414}"
3601,"{'label': 'NEU', 'score': 0.9245333075523376}"
3602,"{'label': 'NEU', 'score': 0.7766621112823486}"
3603,"{'label': 'NEU', 'score': 0.8737005591392517}"
3604,"{'label': 'POS', 'score': 0.6768279075622559}"
3605,"{'label': 'NEU', 'score': 0.9270284175872803}"
3606,"{'label': 'NEU', 'score': 0.9363771677017212}"
3607,"{'label': 'NEU', 'score': 0.9238595962524414}"
3608,"{'label': 'NEU', 'score': 0.9245333075523376}"
3609,"{'label': 'NEU', 'score': 0.7766621112823486}"
3610,"{'label': 'NEU', 'score': 0.8737005591392517}"
3611,"{'label': 'POS', 'score': 0.6768279075622559}"
3612,"{'label': 'NEU', 'score': 0.9270284175872803}"
3613,"{'label': 'NEU', 'score': 0.7766621112823486}"
3614,"{'label': 'NEU', 'score': 0.8737005591392517}"
3615,"{'label': 'POS', 'score': 0.6768279075622559}"
3616,"{'label': 'NEU', 'score': 0.9270284175872803}"
3617,"{'label': 'NEU', 'score': 0.9363771677017212}"
3618,"{'label': 'NEU', 'score': 0.9238595962524414}"
3619,"{'label': 'NEU', 'score': 0.9245333075523376}"
3620,"{'label': 'NEU', 'score': 0.9543018341064453}"
3621,"{'label': 'POS', 'score': 0.9129377603530884}"
3622,"{'label': 'NEU', 'score': 0.8366165161132812}"
3623,"{'label': 'NEU', 'score': 0.902758777141571}"
3624,"{'label': 'NEU', 'score': 0.8375780582427979}"
3625,"{'label': 'NEU', 'score': 0.9023160934448242}"
3626,"{'label': 'NEU', 'score': 0.9234251976013184}"
3627,"{'label': 'NEU', 'score': 0.9000148177146912}"
3628,"{'label': 'NEU', 'score': 0.9349059462547302}"
3629,"{'label': 'NEU', 'score': 0.9398821592330933}"
3630,"{'label': 'NEG', 'score': 0.7555654644966125}"
3631,"{'label': 'POS', 'score': 0.753869354724884}"
3632,"{'label': 'NEU', 'score': 0.965080738067627}"
3633,"{'label': 'NEU', 'score': 0.7692772746086121}"
3634,"{'label': 'NEU', 'score': 0.8178508877754211}"
3635,"{'label': 'NEU', 'score': 0.9685952067375183}"
3636,"{'label': 'NEU', 'score': 0.9626369476318359}"
3637,"{'label': 'NEG', 'score': 0.8810718059539795}"
3638,"{'label': 'NEU', 'score': 0.7692772746086121}"
3639,"{'label': 'NEU', 'score': 0.8178508877754211}"
3640,"{'label': 'NEU', 'score': 0.9685952067375183}"
3641,"{'label': 'NEU', 'score': 0.9626369476318359}"
3642,"{'label': 'NEG', 'score': 0.8810718059539795}"
3643,"{'label': 'NEG', 'score': 0.5024182796478271}"
3644,"{'label': 'POS', 'score': 0.9693132042884827}"
3645,"{'label': 'NEG', 'score': 0.6629958748817444}"
3646,"{'label': 'NEU', 'score': 0.7692772746086121}"
3647,"{'label': 'NEU', 'score': 0.8178508877754211}"
3648,"{'label': 'NEU', 'score': 0.9685952067375183}"
3649,"{'label': 'NEU', 'score': 0.9626369476318359}"
3650,"{'label': 'NEG', 'score': 0.8810718059539795}"
3651,"{'label': 'NEG', 'score': 0.5024182796478271}"
3652,"{'label': 'POS', 'score': 0.9693132042884827}"
3653,"{'label': 'NEG', 'score': 0.6629958748817444}"
3654,"{'label': 'NEU', 'score': 0.7692772746086121}"
3655,"{'label': 'NEU', 'score': 0.8178508877754211}"
3656,"{'label': 'NEU', 'score': 0.9685952067375183}"
3657,"{'label': 'NEU', 'score': 0.9626369476318359}"
3658,"{'label': 'NEG', 'score': 0.8810718059539795}"
3659,"{'label': 'NEG', 'score': 0.5024182796478271}"
3660,"{'label': 'POS', 'score': 0.9693132042884827}"
3661,"{'label': 'NEG', 'score': 0.6629958748817444}"
3662,"{'label': 'NEG', 'score': 0.5024182796478271}"
3663,"{'label': 'POS', 'score': 0.9693132042884827}"
3664,"{'label': 'NEG', 'score': 0.6629958748817444}"
3665,"{'label': 'NEU', 'score': 0.7692772746086121}"
3666,"{'label': 'NEU', 'score': 0.8178508877754211}"
3667,"{'label': 'NEU', 'score': 0.9685952067375183}"
3668,"{'label': 'NEU', 'score': 0.9626369476318359}"
3669,"{'label': 'NEG', 'score': 0.8810718059539795}"
3670,"{'label': 'NEU', 'score': 0.8582095503807068}"
3671,"{'label': 'NEU', 'score': 0.8857606649398804}"
3672,"{'label': 'POS', 'score': 0.8892010450363159}"
3673,"{'label': 'NEU', 'score': 0.9653246998786926}"
3674,"{'label': 'NEU', 'score': 0.9491255283355713}"
3675,"{'label': 'NEU', 'score': 0.9769932627677917}"
3676,"{'label': 'NEU', 'score': 0.9653246998786926}"
3677,"{'label': 'NEU', 'score': 0.9491255283355713}"
3678,"{'label': 'NEU', 'score': 0.9769932627677917}"
3679,"{'label': 'POS', 'score': 0.9920073747634888}"
3680,"{'label': 'NEU', 'score': 0.9653246998786926}"
3681,"{'label': 'NEU', 'score': 0.9491255283355713}"
3682,"{'label': 'NEU', 'score': 0.9769932627677917}"
3683,"{'label': 'POS', 'score': 0.9920073747634888}"
3684,"{'label': 'NEU', 'score': 0.9653246998786926}"
3685,"{'label': 'NEU', 'score': 0.9491255283355713}"
3686,"{'label': 'NEU', 'score': 0.9769932627677917}"
3687,"{'label': 'POS', 'score': 0.9920073747634888}"
3688,"{'label': 'POS', 'score': 0.9920073747634888}"
3689,"{'label': 'NEU', 'score': 0.9653246998786926}"
3690,"{'label': 'NEU', 'score': 0.9491255283355713}"
3691,"{'label': 'NEU', 'score': 0.9769932627677917}"
3692,"{'label': 'POS', 'score': 0.9099708199501038}"
3693,"{'label': 'NEU', 'score': 0.8340821862220764}"
3694,"{'label': 'NEU', 'score': 0.9007360339164734}"
3695,"{'label': 'NEU', 'score': 0.9091856479644775}"
3696,"{'label': 'NEG', 'score': 0.8291776776313782}"
3697,"{'label': 'NEG', 'score': 0.8291776776313782}"
3698,"{'label': 'NEG', 'score': 0.8291776776313782}"
3699,"{'label': 'NEG', 'score': 0.8291776776313782}"
3700,"{'label': 'NEG', 'score': 0.8291776776313782}"
3701,"{'label': 'NEU', 'score': 0.5238470435142517}"
3702,"{'label': 'NEG', 'score': 0.9377402663230896}"
3703,"{'label': 'NEG', 'score': 0.7319018244743347}"
3704,"{'label': 'POS', 'score': 0.9008642435073853}"
3705,"{'label': 'POS', 'score': 0.9470517039299011}"
3706,"{'label': 'NEU', 'score': 0.5064771175384521}"
3707,"{'label': 'NEU', 'score': 0.9635699987411499}"
3708,"{'label': 'NEU', 'score': 0.9739300012588501}"
3709,"{'label': 'NEU', 'score': 0.9531429409980774}"
3710,"{'label': 'POS', 'score': 0.9492728114128113}"
3711,"{'label': 'NEU', 'score': 0.7226967811584473}"
3712,"{'label': 'POS', 'score': 0.778770923614502}"
3713,"{'label': 'NEU', 'score': 0.8810491561889648}"
3714,"{'label': 'NEU', 'score': 0.9017384052276611}"
3715,"{'label': 'NEU', 'score': 0.9547491073608398}"
3716,"{'label': 'POS', 'score': 0.9928789734840393}"
3717,"{'label': 'POS', 'score': 0.9919837117195129}"
3718,"{'label': 'POS', 'score': 0.9928789734840393}"
3719,"{'label': 'POS', 'score': 0.9919837117195129}"
3720,"{'label': 'POS', 'score': 0.9928789734840393}"
3721,"{'label': 'POS', 'score': 0.9919837117195129}"
3722,"{'label': 'POS', 'score': 0.9928789734840393}"
3723,"{'label': 'POS', 'score': 0.9919837117195129}"
3724,"{'label': 'POS', 'score': 0.9928789734840393}"
3725,"{'label': 'POS', 'score': 0.9919837117195129}"
3726,"{'label': 'NEU', 'score': 0.8481078147888184}"
3727,"{'label': 'NEU', 'score': 0.9281260371208191}"
3728,"{'label': 'NEU', 'score': 0.8820767402648926}"
3729,"{'label': 'NEU', 'score': 0.9075838923454285}"
3730,"{'label': 'NEU', 'score': 0.9573513269424438}"
3731,"{'label': 'POS', 'score': 0.960117518901825}"
3732,"{'label': 'POS', 'score': 0.9511339664459229}"
3733,"{'label': 'NEU', 'score': 0.935117781162262}"
3734,"{'label': 'NEU', 'score': 0.8368309140205383}"
3735,"{'label': 'NEU', 'score': 0.8785849809646606}"
3736,"{'label': 'NEU', 'score': 0.9311395287513733}"
3737,"{'label': 'NEU', 'score': 0.8462782502174377}"
3738,"{'label': 'NEU', 'score': 0.8299490809440613}"
3739,"{'label': 'POS', 'score': 0.9917446970939636}"
3740,"{'label': 'NEU', 'score': 0.9311395287513733}"
3741,"{'label': 'NEU', 'score': 0.8462782502174377}"
3742,"{'label': 'NEU', 'score': 0.8299490809440613}"
3743,"{'label': 'POS', 'score': 0.9917446970939636}"
3744,"{'label': 'NEG', 'score': 0.8587067127227783}"
3745,"{'label': 'NEU', 'score': 0.9379481673240662}"
3746,"{'label': 'NEU', 'score': 0.9311395287513733}"
3747,"{'label': 'NEU', 'score': 0.8462782502174377}"
3748,"{'label': 'NEU', 'score': 0.8299490809440613}"
3749,"{'label': 'POS', 'score': 0.9917446970939636}"
3750,"{'label': 'NEG', 'score': 0.8587067127227783}"
3751,"{'label': 'NEU', 'score': 0.9379481673240662}"
3752,"{'label': 'NEU', 'score': 0.9311395287513733}"
3753,"{'label': 'NEU', 'score': 0.8462782502174377}"
3754,"{'label': 'NEU', 'score': 0.8299490809440613}"
3755,"{'label': 'POS', 'score': 0.9917446970939636}"
3756,"{'label': 'NEG', 'score': 0.8587067127227783}"
3757,"{'label': 'NEU', 'score': 0.9379481673240662}"
3758,"{'label': 'NEG', 'score': 0.8587067127227783}"
3759,"{'label': 'NEU', 'score': 0.9379481673240662}"
3760,"{'label': 'NEU', 'score': 0.9311395287513733}"
3761,"{'label': 'NEU', 'score': 0.8462782502174377}"
3762,"{'label': 'NEU', 'score': 0.8299490809440613}"
3763,"{'label': 'POS', 'score': 0.9917446970939636}"
3764,"{'label': 'POS', 'score': 0.985985517501831}"
3765,"{'label': 'NEU', 'score': 0.9747399091720581}"
3766,"{'label': 'NEG', 'score': 0.8285011649131775}"
3767,"{'label': 'NEU', 'score': 0.8404409885406494}"
3768,"{'label': 'POS', 'score': 0.9727789759635925}"
3769,"{'label': 'NEU', 'score': 0.7409911751747131}"
3770,"{'label': 'POS', 'score': 0.6342009902000427}"
3771,"{'label': 'POS', 'score': 0.8169412612915039}"
3772,"{'label': 'NEU', 'score': 0.8763585090637207}"
3773,"{'label': 'NEU', 'score': 0.8552414178848267}"
3774,"{'label': 'NEU', 'score': 0.9492180347442627}"
3775,"{'label': 'NEU', 'score': 0.660338282585144}"
3776,"{'label': 'NEU', 'score': 0.9603437185287476}"
3777,"{'label': 'NEU', 'score': 0.7424595952033997}"
3778,"{'label': 'NEU', 'score': 0.9630815386772156}"
3779,"{'label': 'NEU', 'score': 0.660338282585144}"
3780,"{'label': 'NEU', 'score': 0.9603437185287476}"
3781,"{'label': 'NEU', 'score': 0.7424595952033997}"
3782,"{'label': 'NEU', 'score': 0.9630815386772156}"
3783,"{'label': 'NEU', 'score': 0.9666768312454224}"
3784,"{'label': 'POS', 'score': 0.7729614973068237}"
3785,"{'label': 'NEU', 'score': 0.9511092901229858}"
3786,"{'label': 'NEU', 'score': 0.9287192225456238}"
3787,"{'label': 'NEU', 'score': 0.660338282585144}"
3788,"{'label': 'NEU', 'score': 0.9603437185287476}"
3789,"{'label': 'NEU', 'score': 0.7424595952033997}"
3790,"{'label': 'NEU', 'score': 0.9630815386772156}"
3791,"{'label': 'NEU', 'score': 0.9666768312454224}"
3792,"{'label': 'POS', 'score': 0.7729614973068237}"
3793,"{'label': 'NEU', 'score': 0.9511092901229858}"
3794,"{'label': 'NEU', 'score': 0.9287192225456238}"
3795,"{'label': 'NEU', 'score': 0.660338282585144}"
3796,"{'label': 'NEU', 'score': 0.9603437185287476}"
3797,"{'label': 'NEU', 'score': 0.7424595952033997}"
3798,"{'label': 'NEU', 'score': 0.9630815386772156}"
3799,"{'label': 'NEU', 'score': 0.9666768312454224}"
3800,"{'label': 'POS', 'score': 0.7729614973068237}"
3801,"{'label': 'NEU', 'score': 0.9511092901229858}"
3802,"{'label': 'NEU', 'score': 0.9287192225456238}"
3803,"{'label': 'NEU', 'score': 0.9666768312454224}"
3804,"{'label': 'POS', 'score': 0.7729614973068237}"
3805,"{'label': 'NEU', 'score': 0.9511092901229858}"
3806,"{'label': 'NEU', 'score': 0.9287192225456238}"
3807,"{'label': 'NEU', 'score': 0.660338282585144}"
3808,"{'label': 'NEU', 'score': 0.9603437185287476}"
3809,"{'label': 'NEU', 'score': 0.7424595952033997}"
3810,"{'label': 'NEU', 'score': 0.9630815386772156}"
3811,"{'label': 'NEU', 'score': 0.9278548955917358}"
3812,"{'label': 'POS', 'score': 0.9549486637115479}"
3813,"{'label': 'NEU', 'score': 0.9571124315261841}"
3814,"{'label': 'NEG', 'score': 0.9587071537971497}"
3815,"{'label': 'NEU', 'score': 0.8834279775619507}"
3816,"{'label': 'NEG', 'score': 0.7028619647026062}"
3817,"{'label': 'NEU', 'score': 0.9308972358703613}"
3818,"{'label': 'POS', 'score': 0.9721736311912537}"
3819,"{'label': 'NEU', 'score': 0.9466861486434937}"
3820,"{'label': 'NEU', 'score': 0.6950565576553345}"
3821,"{'label': 'POS', 'score': 0.7779208421707153}"
3822,"{'label': 'NEU', 'score': 0.9517951011657715}"
3823,"{'label': 'POS', 'score': 0.7779208421707153}"
3824,"{'label': 'NEU', 'score': 0.9517951011657715}"
3825,"{'label': 'NEU', 'score': 0.866409420967102}"
3826,"{'label': 'NEU', 'score': 0.9735201597213745}"
3827,"{'label': 'POS', 'score': 0.7779208421707153}"
3828,"{'label': 'NEU', 'score': 0.9517951011657715}"
3829,"{'label': 'NEU', 'score': 0.866409420967102}"
3830,"{'label': 'NEU', 'score': 0.9735201597213745}"
3831,"{'label': 'POS', 'score': 0.7779208421707153}"
3832,"{'label': 'NEU', 'score': 0.9517951011657715}"
3833,"{'label': 'NEU', 'score': 0.866409420967102}"
3834,"{'label': 'NEU', 'score': 0.9735201597213745}"
3835,"{'label': 'NEU', 'score': 0.866409420967102}"
3836,"{'label': 'NEU', 'score': 0.9735201597213745}"
3837,"{'label': 'POS', 'score': 0.7779208421707153}"
3838,"{'label': 'NEU', 'score': 0.9517951011657715}"
3839,"{'label': 'POS', 'score': 0.9340938329696655}"
3840,"{'label': 'NEU', 'score': 0.8857584595680237}"
3841,"{'label': 'NEU', 'score': 0.694891631603241}"
3842,"{'label': 'NEU', 'score': 0.7760206460952759}"
3843,"{'label': 'POS', 'score': 0.8215428590774536}"
3844,"{'label': 'NEU', 'score': 0.9197033643722534}"
3845,"{'label': 'NEG', 'score': 0.8113384246826172}"
3846,"{'label': 'NEU', 'score': 0.6213188171386719}"
3847,"{'label': 'NEU', 'score': 0.9197033643722534}"
3848,"{'label': 'NEG', 'score': 0.8113384246826172}"
3849,"{'label': 'NEU', 'score': 0.6213188171386719}"
3850,"{'label': 'NEU', 'score': 0.9197033643722534}"
3851,"{'label': 'NEG', 'score': 0.8113384246826172}"
3852,"{'label': 'NEU', 'score': 0.6213188171386719}"
3853,"{'label': 'NEU', 'score': 0.9197033643722534}"
3854,"{'label': 'NEG', 'score': 0.8113384246826172}"
3855,"{'label': 'NEU', 'score': 0.6213188171386719}"
3856,"{'label': 'POS', 'score': 0.5918219685554504}"
3857,"{'label': 'NEU', 'score': 0.9638606905937195}"
3858,"{'label': 'NEU', 'score': 0.871425986289978}"
